CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
3944;0;0;1972;0;0;0 
3698;0;0;1849;0;0;0 
3658;8;0;1829;0;8;0 
4514;8;0;2257;0;8;0 
4196;4;0;2098;0;4;0 
3683;16;0;1841;0;12;4 
4006;20;0;2003;0;4;16 
3649;7;0;1824;0;4;3 
3899;4;0;1949;0;4;0 
4598;8;0;2299;0;4;4 
4570;16;0;2285;0;8;8 
3756;8;0;1878;0;4;4 
3620;4;0;1810;0;4;0 
4037;24;0;2018;0;4;20 
3631;16;0;1815;0;8;8 
3940;0;0;1970;0;0;0 
3669;8;0;1835;0;4;4 
3657;12;0;1828;0;8;4 
3719;8;0;1859;0;4;4 
3755;12;0;1877;0;8;4 
4258;16;0;2129;0;12;4 
3653;16;0;1827;0;8;8 
3677;4;0;1838;0;4;0 
4569;16;0;2284;0;8;8 
3720;8;0;1860;0;8;0 
3977;12;0;1989;0;8;4 
4585;12;0;2292;0;8;4 
3612;4;0;1806;0;4;0 
3715;8;0;1858;0;8;0 
3958;8;0;1979;0;4;4 
3642;8;0;1821;0;8;0 
4095;36;0;2048;0;8;28 
3953;4;0;1977;0;4;0 
3933;0;0;1967;0;0;0 
3682;16;0;1841;0;8;8 
3691;8;0;1846;0;4;4 
4369;8;0;2184;0;8;0 
4361;4;0;2180;0;4;0 
4137;8;0;2069;0;8;0 
5343;8;0;2671;0;4;4 
3919;20;0;1960;0;8;12 
3943;0;0;1972;0;0;0 
3954;4;0;1977;0;4;0 
3986;8;0;1993;0;4;4 
4257;12;0;2129;0;8;4 
4058;8;0;2029;0;8;0 
4021;4;0;2011;0;4;0 
4165;16;0;2083;0;8;8 
3640;12;0;1820;0;4;8 
3756;20;0;1878;0;16;4 
3675;8;0;1837;0;4;4 
3709;4;0;1854;0;4;0 
3685;8;0;1842;0;8;0 
3618;8;0;1809;0;8;0 
3941;8;0;1970;0;0;8 
4331;12;0;2166;0;8;4 
3948;4;0;1974;0;0;4 
3930;0;0;1965;0;0;0 
3679;12;0;1839;0;8;4 
3762;12;0;1881;0;8;4 
3628;4;0;1814;0;4;0 
4535;4;0;2267;0;4;0 
3632;4;0;1816;0;4;0 
3948;4;0;1974;0;4;0 
4237;8;0;2119;0;8;0 
3634;16;0;1817;0;8;8 
4292;8;0;2146;0;4;4 
3665;18;0;1833;0;12;6 
3867;16;0;1933;0;8;8 
3929;4;0;1965;0;4;0 
4223;8;0;2112;0;4;4 
3750;8;0;1875;0;4;4 
4167;8;0;2083;0;8;0 
3692;12;0;1846;0;4;8 
3659;10;0;1829;0;4;6 
3932;4;0;1966;0;4;0 
3973;0;0;1986;0;0;0 
3639;12;0;1820;0;8;4 
3950;4;0;1975;0;4;0 
4555;12;0;2277;0;4;8 
3986;12;0;1993;0;8;4 
3674;12;0;1837;0;4;8 
3650;20;0;1825;0;12;8 
3678;16;0;1839;0;8;8 
3607;8;0;1803;0;4;4 
3723;4;0;1862;0;4;0 
4505;4;0;2252;0;4;0 
4476;16;0;2238;0;8;8 
3634;16;0;1817;0;12;4 
3998;4;0;1999;0;0;4 
3643;8;0;1822;0;4;4 
4437;16;0;2219;0;8;8 
4473;8;0;2237;0;4;4 
4178;12;0;2089;0;8;4 
