CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
816821;0;44844;1;1;7337;0 
815155;0;44845;1;1;7335;0 
815844;0;44844;1;1;7340;0 
815490;0;44844;1;1;7378;0 
816336;0;44844;1;1;7376;0 
815505;0;44844;1;1;7386;0 
814556;0;44844;1;1;7324;0 
816121;0;44844;1;1;7368;0 
817754;0;44844;1;1;7449;0 
815902;0;44844;1;1;7381;0 
815141;0;44844;1;1;7388;0 
818172;0;44844;1;1;7406;0 
815908;0;44844;1;1;7304;0 
815033;0;44844;1;1;7420;0 
815681;0;44844;1;1;7331;0 
813928;0;44844;1;1;7303;0 
816024;0;44844;1;1;7366;0 
815469;0;44844;1;1;7349;0 
818496;0;44845;1;1;7366;0 
815485;0;44844;1;1;7338;0 
819432;0;44844;1;1;7415;0 
817413;0;44844;1;1;7373;0 
815514;0;44844;1;1;7368;0 
817790;0;44844;1;1;7399;0 
817285;0;44844;1;1;7379;0 
814990;0;44844;1;1;7329;0 
815755;0;44844;1;1;7401;0 
817225;0;44844;1;1;7342;0 
815596;0;44844;1;1;7329;0 
816244;0;44844;1;1;7305;0 
817629;0;44844;1;1;7399;0 
814515;0;44844;1;1;7364;0 
814644;0;44844;1;1;7361;0 
815367;0;44844;1;1;7374;0 
814814;0;44844;1;1;7352;0 
814701;0;44844;1;1;7374;0 
817899;0;44844;1;1;7390;0 
815104;0;44844;1;1;7438;0 
814740;0;44844;1;1;7382;0 
815320;0;44844;1;1;7303;0 
815053;0;44845;1;1;7380;0 
816264;0;44844;1;1;7434;0 
816436;0;44844;1;1;7364;0 
815542;0;44844;1;1;7376;0 
816060;0;44844;1;1;7312;0 
814296;0;44844;1;1;7321;0 
815613;0;44844;1;1;7409;0 
815517;0;44844;1;1;7392;0 
815267;0;44844;1;1;7391;0 
814864;0;44844;1;1;7294;0 
817384;0;44844;1;1;7407;0 
814642;0;44844;1;1;7346;0 
816068;0;44844;1;1;7419;0 
818273;0;44844;1;1;7445;0 
817442;0;44844;1;1;7327;0 
815845;0;44844;1;1;7421;0 
819864;0;44844;1;1;7411;0 
815378;0;44844;1;1;7416;0 
815589;0;44844;1;1;7391;0 
815847;0;44844;1;1;7414;0 
815642;0;44844;1;1;7393;0 
814764;0;44844;1;1;7349;0 
816685;0;44844;1;1;7310;0 
815463;0;44844;1;1;7451;0 
814725;0;44844;1;1;7368;0 
815005;0;44844;1;1;7337;0 
815381;0;44844;1;1;7387;0 
815628;0;44844;1;1;7365;0 
815213;0;44844;1;1;7387;0 
815690;0;44844;1;1;7421;0 
814248;0;44844;1;1;7352;0 
814464;0;44844;1;1;7314;0 
817775;0;44844;1;1;7439;0 
816298;0;44844;1;1;7347;0 
815670;0;44844;1;1;7396;0 
816324;0;44844;1;1;7348;0 
814329;0;44844;1;1;7344;0 
815595;0;44844;1;1;7351;0 
815465;0;44844;1;1;7374;0 
815210;0;44844;1;1;7431;0 
815040;0;44844;1;1;7401;0 
