CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35213;12;1;0;0;26;0 
35469;16;1;0;0;27;0 
35480;20;1;0;0;29;0 
35226;12;1;0;0;29;0 
35310;16;1;0;0;29;0 
35433;16;1;0;0;26;0 
36917;16;1;0;0;27;0 
37107;12;1;0;0;26;0 
35338;20;1;0;0;28;0 
35504;12;1;0;0;29;0 
36331;20;1;0;0;28;0 
35118;12;1;0;0;28;0 
36053;16;1;0;0;29;0 
36196;16;1;0;0;26;0 
36434;20;1;0;0;26;0 
35362;20;1;0;0;26;0 
35220;12;1;0;0;26;0 
35039;16;1;0;0;28;0 
35091;8;1;0;0;30;0 
35217;16;1;0;0;27;0 
37106;8;1;1;0;36;0 
35197;28;1;0;0;26;0 
36095;12;1;1;0;48;0 
35229;28;1;0;0;28;0 
36045;4;1;0;0;28;0 
35470;12;1;0;0;27;0 
36329;8;1;0;0;28;0 
38150;20;1;0;0;28;0 
35737;16;1;0;0;30;0 
36247;20;1;0;0;30;0 
37163;20;1;0;0;27;0 
36862;28;1;0;0;25;0 
35481;8;1;0;0;30;0 
35205;12;1;0;0;28;0 
35193;32;1;0;0;26;0 
35374;8;1;0;0;31;0 
35236;8;1;0;0;28;0 
35679;28;1;0;0;30;0 
35480;16;1;0;0;29;0 
35370;12;1;0;0;29;0 
35905;12;1;0;0;27;0 
35979;16;1;0;0;28;0 
36288;20;1;0;0;26;0 
35408;8;1;0;0;29;0 
36292;8;1;0;0;28;0 
35605;12;1;0;0;27;0 
36536;16;1;0;0;28;0 
35533;8;1;0;0;31;0 
35228;0;1;0;0;29;0 
35479;20;1;0;0;26;0 
36150;0;1;0;0;28;0 
36237;20;1;0;0;27;0 
35521;20;1;0;0;28;0 
35573;12;1;0;0;28;0 
35984;12;1;0;0;29;0 
35786;12;1;0;0;27;0 
35332;28;1;0;0;29;0 
35139;20;1;0;0;28;0 
35054;20;1;0;0;27;0 
35189;8;1;0;0;27;0 
35060;12;1;0;0;27;0 
35526;16;1;0;0;28;0 
35213;12;1;0;0;27;0 
35273;20;1;0;0;29;0 
35209;16;1;0;0;26;0 
36312;28;1;0;0;29;0 
35373;8;1;0;0;29;0 
35663;12;1;0;0;27;0 
36171;24;1;0;0;28;0 
35878;12;1;0;0;25;0 
35365;20;1;0;0;29;0 
35215;24;1;0;0;27;0 
36520;16;1;0;0;29;0 
35218;12;1;0;0;28;0 
35538;24;1;0;0;26;0 
35080;12;1;0;0;29;0 
37194;4;1;0;0;28;0 
35989;12;1;0;0;30;0 
36881;4;1;0;0;28;0 
35277;16;1;0;0;25;0 
36630;32;1;0;0;29;0 
35357;4;1;0;0;29;0 
35395;16;1;0;0;27;0 
35490;16;1;0;0;28;0 
35532;16;1;0;0;27;0 
35187;16;1;0;0;28;0 
36326;12;1;0;0;28;0 
35062;4;1;0;0;29;0 
36464;24;1;0;0;29;0 
35366;16;1;0;0;29;0 
35669;12;1;0;0;28;0 
37240;20;1;0;0;28;0 
36298;12;1;0;0;23;0 
35306;16;1;0;0;30;0 
36955;24;1;0;0;29;0 
36511;12;1;0;0;30;0 
35188;24;1;0;0;29;0 
36410;24;1;0;0;30;0 
35846;16;1;0;0;29;0 
35177;12;1;0;0;24;0 
35472;16;1;0;0;28;0 
36718;12;1;0;0;29;0 
35251;20;1;0;0;29;0 
36239;16;1;0;0;27;0 
