CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23399909;0;3111351;3110;288;0;1847730 
23406508;0;3107497;3406;290;0;1847733 
23408381;0;3105359;3424;287;0;1847731 
23400922;0;3115237;3501;334;0;1847732 
23394778;0;3113171;3021;286;0;1847732 
23399812;0;3110883;3461;285;0;1847737 
23402162;0;3105826;3123;289;0;1847727 
23399823;0;3112881;3447;286;0;1847742 
23397163;0;3113446;4037;284;0;1847733 
23403422;0;3106449;5481;286;0;1847726 
23405390;0;3105381;3094;279;0;1847728 
23398310;0;3114315;6140;287;0;1847738 
23395584;0;3113878;3707;290;0;1847735 
23394886;0;3113619;3200;284;0;1847727 
23402022;0;3112064;3234;280;0;1847727 
23399477;0;3112447;3232;283;0;1847737 
23400101;0;3113705;6167;295;0;1847735 
23396540;0;3113814;4083;290;0;1847729 
23402388;0;3112639;3174;286;0;1847735 
23402699;0;3111942;6092;288;0;1847735 
23407555;0;3107708;3341;285;0;1847735 
23402842;0;3108847;3073;280;0;1847728 
23397464;0;3115198;3135;284;0;1847738 
23396644;0;3114733;3357;291;0;1847733 
23404515;0;3108954;3699;286;0;1847730 
23399982;0;3111873;5260;286;0;1847732 
23397074;0;3112640;3526;288;0;1847725 
23394185;0;3113750;3180;289;0;1847731 
23428890;0;3090408;3483;290;0;1847736 
23398412;0;3113621;3468;289;0;1847734 
23402097;0;3108601;6328;281;0;1847730 
23401036;0;3113571;4260;279;0;1847728 
23399899;0;3114275;3173;291;0;1847740 
23396135;0;3114476;2917;289;0;1847733 
23424634;0;3091875;3879;284;0;1847721 
23398088;0;3110400;3393;286;0;1847733 
23398856;0;3114426;5727;285;0;1847735 
23397312;0;3114037;3707;290;0;1847735 
23395264;0;3113926;3160;281;0;1847724 
23402351;0;3112545;3775;290;0;1847738 
23398515;0;3114501;5573;280;0;1847737 
23408598;0;3105788;3697;279;0;1847733 
23402478;0;3114459;3048;284;0;1847735 
23400022;0;3107995;3184;285;0;1847740 
23402942;0;3109933;3836;291;0;1847728 
23396237;0;3112648;3346;283;0;1847729 
23401123;0;3110679;5795;283;0;1847734 
23411133;0;3103174;6224;283;0;1847724 
23402520;0;3109421;3054;283;0;1847736 
23404641;0;3107812;3359;288;0;1847731 
23401273;0;3111241;3584;275;0;1847730 
23400589;0;3111243;3001;278;0;1847731 
23415335;0;3098718;3342;282;0;1847734 
23395414;0;3114574;3296;283;0;1847735 
23399503;0;3110569;3387;287;0;1847730 
23398445;0;3114654;5746;278;0;1847730 
23398995;0;3112507;5103;280;0;1847739 
23405764;0;3110248;3295;282;0;1847730 
23399759;0;3113861;5423;290;0;1847730 
