CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
3003;1;0;0;54;0;3 
3530;1;0;0;45;0;3 
2078;1;0;0;45;0;0 
2864;1;0;0;48;0;2 
2885;1;0;0;44;0;3 
5170;1;0;0;47;0;2 
2451;1;0;0;47;0;2 
2084;1;0;0;50;0;2 
3765;1;0;0;45;0;0 
2403;1;0;0;42;0;0 
2814;1;0;0;45;0;2 
2331;1;0;0;45;0;2 
3141;1;0;0;52;0;9 
2889;1;0;0;41;0;0 
2780;1;0;0;49;0;2 
2126;1;0;0;41;0;0 
2375;1;0;0;47;0;2 
3042;1;0;0;45;0;2 
2400;1;0;0;45;0;2 
3053;1;0;0;49;0;2 
3592;1;0;0;43;0;0 
2669;1;0;0;46;0;2 
3361;1;0;0;42;0;0 
2506;1;0;0;45;0;2 
2945;1;0;0;46;0;0 
3100;1;0;0;48;0;2 
2184;1;0;0;47;0;3 
2878;1;0;0;56;0;7 
2459;1;0;0;42;0;0 
2474;1;0;0;46;0;2 
2649;1;0;0;46;0;2 
2310;1;0;0;47;0;2 
